Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-20 10:48:31.608,0.155,TCP  ,192.168.220.13,34488,10296_227,443.0,10,    3096,1,.AP...,0,normal,---,---,---
2017-03-18 16:27:45.309,0.0,TCP  ,192.168.220.14,49043,192.168.100.5,445.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:33:03.566,0.334,TCP  ,10458_30,80,192.168.220.8,52378.0,2,     700,1,.AP.S.,32,normal,---,---,---
2017-03-15 15:20:44.875,0.041,UDP  ,192.168.220.6,56835,DNS,53.0,2,     148,1,......,0,normal,---,---,---
2017-03-17 13:06:00.090,0.006,TCP  ,192.168.220.16,42395,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 04:07:24.815,0.0,TCP  ,192.168.100.5,445,192.168.220.12,53169.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-15 09:54:38.410,0.0,TCP  ,192.168.220.15,50810,10060_27,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 05:21:41.897,0.002,TCP  ,192.168.220.10,57206,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-17 13:06:13.183,0.004,TCP  ,192.168.220.16,48049,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 16:29:40.918,0.0,UDP  ,192.168.220.6,138,192.168.220.255,138.0,1,     234,1,......,0,normal,---,---,---
2017-03-16 15:51:50.040,0.0,TCP  ,192.168.200.9,65241,10497_212,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-16 13:24:27.403,0.0,UDP  ,192.168.220.4,42192,DNS,53.0,2,     154,1,......,0,normal,---,---,---
2017-03-18 11:12:51.846,0.046,UDP  ,DNS,53,192.168.220.7,33650.0,2,     526,1,......,0,normal,---,---,---
2017-03-17 13:04:38.033,0.002,TCP  ,192.168.100.6,80,192.168.220.16,54019.0,3,     206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-15 13:44:41.100,0.0,TCP  ,11166_181,80,192.168.220.6,53489.0,1,      74,1,.A..S.,32,normal,---,---,---
2017-03-16 17:23:42.669,0.0,TCP  ,192.168.200.8,58399,10313_80,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 10:28:25.939,0.0,TCP  ,192.168.220.4,52293,10012_17,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 10:15:10.833,0.062,TCP  ,10296_238,443,192.168.220.15,40609.0,4,     439,1,.AP...,32,normal,---,---,---
2017-03-21 11:06:57.057,0.103,TCP  ,192.168.220.9,43719,12183_205,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-17 06:28:03.931,0.0,TCP  ,13718_15,80,192.168.210.5,54391.0,1,      66,1,.A..S.,32,normal,---,---,---
2017-03-17 08:37:16.747,0.005,TCP  ,192.168.220.6,56250,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-21 18:24:00.938,0.006,TCP  ,10077_154,80,192.168.220.15,57204.0,2,     545,1,.AP...,32,normal,---,---,---
2017-03-16 10:16:46.102,0.0,TCP  ,192.168.220.4,34390,12434_221,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 14:38:07.237,1.686,TCP  ,14945_118,80,192.168.220.4,46772.0,4,    1927,1,.AP.S.,32,normal,---,---,---
2017-03-20 10:16:09.808,0.0,UDP  ,DNS,53,192.168.210.5,57850.0,1,     165,1,......,0,normal,---,---,---
2017-03-17 14:58:35.766,0.0,TCP  ,192.168.220.14,43754,10157_114,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 17:37:06.159,0.0,TCP  ,10037_24,80,192.168.220.14,47708.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 15:34:05.805,0.0,TCP  ,10194_74,443,192.168.220.16,58456.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 13:07:10.379,0.005,TCP  ,192.168.220.16,58721,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 15:04:33.092,0.004,TCP  ,192.168.100.6,80,192.168.220.16,58792.0,4,     272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 13:29:19.936,0.033,TCP  ,10135_60,80,192.168.210.5,57215.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-18 14:49:08.295,0.005,UDP  ,DNS,53,192.168.220.14,53909.0,2,     232,1,......,0,normal,---,---,---
2017-03-16 14:11:32.555,0.181,TCP  ,10786_4,443,192.168.220.12,40699.0,2,     163,1,.AP..F,32,normal,---,---,---
2017-03-17 09:50:39.625,0.075,TCP  ,11376_18,443,192.168.220.15,47824.0,8,    3453,1,.AP.S.,32,normal,---,---,---
2017-03-20 23:51:08.414,0.0,TCP  ,EXT_SERVER,8082,192.168.200.8,49192.0,1,200,1,.AP...,32,normal,---,---,---
2017-03-20 16:44:51.688,2.636,TCP  ,192.168.220.15,58659,10012_49,80.0,9,    4873,1,.AP...,0,normal,---,---,---
2017-03-17 13:04:47.792,0.266,TCP  ,192.168.200.8,62605,EXT_SERVER,8082.0,2,     319,1,.AP...,0,normal,---,---,---
2017-03-21 15:04:54.639,0.005,TCP  ,192.168.100.6,80,192.168.220.16,38108.0,3,206,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 14:04:24.854,0.0,TCP  ,192.168.220.8,47252,10714_139,443.0,3,     162,1,...R..,32,normal,---,---,---
2017-03-20 10:50:40.709,0.0,TCP  ,192.168.220.6,45002,10217_155,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 16:38:44.710,0.0,TCP  ,192.168.220.14,38505,11906_231,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:38:46.941,0.0,TCP  ,10987_129,443,192.168.220.8,58325.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 19:47:31.101,0.006,TCP  ,14826_19,80,192.168.210.5,55786.0,2,     407,1,.AP...,32,normal,---,---,---
2017-03-17 08:18:24.573,0.0,UDP  ,192.168.220.10,49450,DNS,53.0,2,     152,1,......,0,normal,---,---,---
2017-03-20 13:32:58.762,0.0,TCP  ,12338_27,80,192.168.210.5,58839.0,1,      54,1,.A...F,32,normal,---,---,---
2017-03-17 12:39:58.889,0.599,TCP  ,10133_34,443,192.168.220.10,45559.0,10,    4908,1,.AP...,32,normal,---,---,---
2017-03-20 11:50:01.357,0.0,TCP  ,192.168.220.14,43007,10103_207,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 15:05:20.769,0.001,TCP  ,192.168.100.6,80,192.168.220.16,47283.0,4,     272,1,.A..SF,0,victim,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 06:22:44.610,0.0,TCP  ,192.168.220.4,36134,10138_16,443.0,1,      54,1,.A....,0,normal,---,---,---
2017-03-16 12:31:08.974,0.378,TCP  ,13305_207,443,192.168.220.10,34903.0,8,    5629,1,.AP.SF,32,normal,---,---,---
2017-03-17 13:04:49.212,0.004,TCP  ,192.168.100.6,80,192.168.220.16,58375.0,4,     272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:05:16.505,0.002,TCP  ,192.168.220.16,40475,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 13:05:16.793,0.003,TCP  ,192.168.100.6,80,192.168.220.16,40609.0,3,206,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-20 18:23:14.554,0.0,TCP  ,192.168.200.9,62760,10258_183,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 13:26:17.093,0.0,UDP  ,192.168.220.4,53896,DNS,53.0,2,     158,1,......,0,normal,---,---,---
2017-03-20 11:17:26.046,0.0,TCP  ,10954_31,443,192.168.220.6,39806.0,2,     163,1,.APR..,0,normal,---,---,---
2017-03-17 15:12:50.523,0.0,TCP  ,192.168.200.4,34393,14082_34,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 10:43:43.938,0.0,UDP  ,192.168.210.5,54777,DNS,53.0,1,      72,1,......,0,normal,---,---,---
2017-03-15 09:10:13.452,0.043,TCP  ,192.168.220.6,55795,10784_4,443.0,5,     906,1,.AP.S.,0,normal,---,---,---
2017-03-15 15:52:06.997,0.0,TCP  ,192.168.220.11,36844,10223_4,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 17:23:27.134,0.0,TCP  ,192.168.220.8,42564,10394_149,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 16:17:36.348,0.0,TCP  ,10012_19,80,192.168.220.6,52647.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 08:12:50.620,0.016,TCP  ,192.168.210.5,54336,10060_27,80.0,2,     120,1,.A..S.,0,normal,---,---,---
2017-03-21 08:42:38.387,1.585,TCP  ,192.168.220.11,45898,10199_20,80.0,9,    3571,1,.AP.S.,0,normal,---,---,---
2017-03-15 15:19:30.765,0.003,UDP  ,DNS,53,192.168.200.4,48119.0,2,     262,1,......,0,normal,---,---,---
2017-03-17 14:17:35.997,0.002,TCP  ,192.168.220.16,48116,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 16:44:55.995,0.433,TCP  ,192.168.220.15,42619,10678_165,80.0,9,    2030,1,.AP...,0,normal,---,---,---
2017-03-17 14:17:37.084,0.002,TCP  ,192.168.100.6,80,192.168.220.16,48485.0,4,272,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 12:09:56.924,0.0,TCP  ,192.168.220.13,46213,11015_151,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 18:22:30.289,0.0,TCP  ,192.168.210.5,59888,13684_148,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-18 16:00:04.278,0.001,UDP  ,192.168.220.14,57902,DNS,53.0,2,     160,1,......,0,normal,---,---,---
2017-03-15 15:22:15.842,0.0,TCP  ,10875_6,443,192.168.220.6,37996.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 15:38:24.728,0.072,TCP  ,10574_124,443,192.168.200.4,51364.0,4,     424,1,.AP.S.,32,normal,---,---,---
2017-03-15 17:35:23.775,0.0,TCP  ,192.168.220.14,41694,11401_199,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 13:05:18.772,0.004,TCP  ,192.168.220.16,41551,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-16 17:39:11.232,0.0,TCP  ,11924_154,443,192.168.220.7,51077.0,2,     163,1,.AP..F,32,normal,---,---,---
2017-03-15 13:43:31.783,0.001,TCP  ,192.168.100.6,80,192.168.220.16,44950.0,3,     206,1,.A..SF,0,victim,dos,4,---
2017-03-15 10:29:22.769,0.079,TCP  ,10081_16,443,192.168.200.4,39509.0,7,    7523,1,.AP.S.,0,normal,---,---,---
2017-03-18 12:13:35.677,0.0,TCP  ,14201_175,443,192.168.220.14,39985.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-21 06:39:47.024,0.0,TCP  ,14675_58,443,192.168.220.9,53058.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 13:08:16.525,0.002,TCP  ,192.168.220.16,33544,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,3,---
2017-03-17 17:12:05.086,0.0,TCP  ,192.168.220.16,36919,192.168.210.5,9290.0,1,      58,1,....S.,0,attacker,portScan,20,nmap args: -sS -T 2
2017-03-21 09:09:19.216,0.045,TCP  ,10475_83,443,192.168.220.11,34507.0,4,     813,1,.AP.S.,32,normal,---,---,---
2017-03-20 16:41:56.672,0.027,TCP  ,192.168.220.13,42576,10296_238,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-15 13:12:14.750,0.0,UDP  ,DNS,53,192.168.220.15,45738.0,1,     271,1,......,0,normal,---,---,---
2017-03-15 23:19:45.515,0.0,TCP  ,192.168.100.5,445,192.168.200.5,39978.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-16 13:47:26.430,0.0,TCP  ,192.168.210.2,6106,192.168.220.16,47080.0,1,      54,1,.A.R..,0,victim,portScan,11,nmap args: -sS -T 3
2017-03-21 15:06:01.457,0.007,TCP  ,192.168.220.16,57887,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 18:18:56.869,0.0,TCP  ,10022_249,80,192.168.220.15,55214.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-20 13:53:15.004,0.028,TCP  ,192.168.220.6,34668,10163_46,443.0,3,     193,1,.AP..F,0,normal,---,---,---
2017-03-17 13:40:16.949,0.001,UDP  ,192.168.220.13,48910,DNS,53.0,2,     174,1,......,0,normal,---,---,---
2017-03-17 14:30:01.568,0.0,TCP  ,192.168.100.5,445,192.168.220.14,53936.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-21 08:05:52.106,0.0,TCP  ,192.168.220.4,38490,14387_68,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 07:24:32.287,0.0,UDP  ,192.168.220.9,5353,10008_251,5353.0,1,     147,1,......,0,normal,---,---,---
2017-03-15 10:28:04.158,0.0,UDP  ,DNS,53,192.168.220.16,52375.0,2,     533,1,......,0,normal,---,---,---
2017-03-21 18:12:20.011,0.0,TCP  ,192.168.220.14,40826,10998_36,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 16:22:13.604,0.034,UDP  ,DNS,53,192.168.220.15,50833.0,2,     222,1,......,0,normal,---,---,---
2017-03-21 17:00:31.302,0.0,TCP  ,14858_9,80,192.168.220.10,51588.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-20 09:26:41.376,0.003,TCP  ,192.168.220.16,36642,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,23,10000 connections on 192.168.100.6:80
2017-03-15 13:12:53.445,0.195,TCP  ,192.168.220.8,39036,10607_94,80.0,4,     657,1,.AP.S.,0,normal,---,---,---
2017-03-20 09:27:20.912,0.175,TCP  ,13897_193,80,192.168.210.5,54494.0,3,1078,1,.AP.S.,32,normal,---,---,---
2017-03-17 16:30:33.313,0.0,TCP  ,11190_51,443,192.168.220.15,50840.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-15 17:25:11.896,0.0,TCP  ,192.168.220.8,55886,10166_58,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 17:25:30.538,6.018,TCP  ,10793_130,443,192.168.200.8,53307.0,128,  155901,1,.AP...,32,normal,---,---,---
2017-03-15 17:17:46.200,0.0,TCP  ,12674_221,443,192.168.220.14,52468.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-16 08:02:27.256,0.0,TCP  ,192.168.220.4,52399,10001_8,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 14:16:28.019,0.005,TCP  ,192.168.220.16,34711,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-16 16:56:25.744,0.0,TCP  ,10954_186,443,192.168.200.8,54646.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 17:38:28.919,0.0,TCP  ,192.168.200.8,49395,11054_192,443.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-19 22:10:37.231,0.0,UDP  ,192.168.200.3,5353,10008_251,5353.0,1,     147,1,......,0,normal,---,---,---
2017-03-16 02:10:44.885,0.0,TCP  ,EXT_SERVER,8082,192.168.200.9,61578.0,1,     200,1,.AP...,32,normal,---,---,---
2017-03-16 11:59:16.691,0.0,TCP  ,10022_175,80,192.168.200.8,54425.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 18:14:51.752,0.031,TCP  ,192.168.200.9,60933,12324_27,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-15 14:03:30.725,0.015,TCP  ,192.168.200.8,62360,10076_237,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-16 11:11:54.447,0.0,TCP  ,192.168.210.5,60915,10527_2,80.0,1,      55,1,.A....,0,normal,---,---,---
2017-03-21 16:52:34.403,0.0,TCP  ,192.168.100.5,445,192.168.220.4,53065.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-16 10:05:22.209,0.0,TCP  ,192.168.100.5,445,192.168.220.12,53169.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-20 12:26:30.210,0.002,TCP  ,192.168.100.6,80,192.168.220.16,33393.0,3,206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-21 15:07:02.290,0.006,TCP  ,192.168.220.16,36132,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 09:36:34.374,0.038,TCP  ,10195_190,443,192.168.220.4,50977.0,2,     163,1,.AP..F,32,normal,---,---,---
2017-03-21 18:58:09.116,0.08,TCP  ,10965_52,80,192.168.210.5,64147.0,8,   13451,1,.AP.S.,32,normal,---,---,---
2017-03-15 14:13:10.044,0.0,TCP  ,10132_239,80,192.168.220.13,43253.0,1,      54,1,...R..,32,normal,---,---,---
2017-03-20 15:49:31.392,0.079,TCP  ,11337_108,443,192.168.220.15,43978.0,3,     362,1,.AP.S.,32,normal,---,---,---
2017-03-21 15:06:06.300,0.004,TCP  ,192.168.220.16,59611,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-21 10:54:14.872,0.0,TCP  ,10321_101,80,192.168.220.8,43331.0,1,      66,1,.A...F,0,normal,---,---,---
2017-03-16 16:25:54.367,0.0,TCP  ,192.168.100.5,17,192.168.220.16,53392.0,1,      54,1,.A.R..,0,victim,portScan,14,nmap args: -sS -T 1
2017-03-20 12:27:08.784,0.004,TCP  ,192.168.100.6,80,192.168.220.16,45128.0,4,     272,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-21 15:04:40.190,0.006,TCP  ,192.168.220.16,33003,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-17 15:00:50.354,0.0,TCP  ,192.168.200.4,55398,11793_24,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 13:43:24.942,0.0,TCP  ,192.168.100.6,80,192.168.220.16,42255.0,3,     206,1,.A..SF,0,victim,dos,4,---
2017-03-15 11:51:31.650,0.0,TCP  ,10081_164,80,192.168.220.12,43553.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-17 13:51:39.041,0.035,TCP  ,192.168.210.5,59417,10352_165,80.0,2,     108,1,.A...F,0,normal,---,---,---
2017-03-17 08:37:27.563,0.0,TCP  ,192.168.220.6,53792,10987_129,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 10:24:24.926,0.0,TCP  ,10402_46,443,192.168.220.7,38582.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 12:38:22.223,0.001,TCP  ,10527_4,443,192.168.220.12,42064.0,2,     178,1,.AP...,32,normal,---,---,---
2017-03-20 12:26:37.750,0.001,TCP  ,192.168.100.6,80,192.168.220.16,35736.0,3,206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-16 08:01:48.710,0.017,TCP  ,192.168.220.4,34239,10759_144,443.0,2,     644,1,.AP...,0,normal,---,---,---
2017-03-17 15:45:23.964,0.032,TCP  ,192.168.220.14,33094,10150_199,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-16 11:06:17.428,0.0,TCP  ,10083_129,443,192.168.220.6,36426.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-20 12:02:40.042,0.0,TCP  ,192.168.220.16,49894,192.168.100.107,443.0,1,      58,1,....S.,0,attacker,portScan,29,nmap args: -sS -T 3
2017-03-20 10:59:00.988,0.891,TCP  ,10707_83,80,192.168.220.6,35761.0,5,     515,1,.AP.SF,32,normal,---,---,---
2017-03-21 09:08:30.782,0.001,TCP  ,192.168.220.16,50468,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-16 15:53:14.987,0.139,TCP  ,11014_185,443,192.168.220.13,50304.0,4,     433,1,.AP.S.,32,normal,---,---,---
2017-03-15 13:08:25.366,0.002,TCP  ,192.168.100.6,80,192.168.220.16,37398.0,3,     206,1,.A..SF,0,victim,dos,3,---
2017-03-20 12:26:46.833,0.005,TCP  ,192.168.220.16,38517,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-20 12:27:20.269,0.003,TCP  ,192.168.100.6,80,192.168.220.16,48734.0,3,     206,1,.A..SF,0,victim,dos,31,10000 connections on 192.168.100.6:80
2017-03-21 15:04:33.312,0.004,TCP  ,192.168.220.16,58868,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-20 10:13:13.639,0.004,TCP  ,192.168.100.6,80,192.168.220.16,53658.0,4,272,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-21 09:56:23.816,0.0,TCP  ,13331_53,80,192.168.220.11,37226.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-16 12:44:53.824,0.003,TCP  ,192.168.220.14,53936,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-16 18:03:03.212,0.6,TCP  ,192.168.200.8,62633,11771_153,443.0,3,    1105,1,.APR..,0,normal,---,---,---
2017-03-15 15:18:49.967,0.0,TCP  ,192.168.220.4,46389,10001_232,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-20 13:44:41.827,0.019,TCP  ,10012_9,443,192.168.220.10,60941.0,4,     271,1,.APR.F,32,normal,---,---,---
2017-03-21 16:40:42.347,0.0,TCP  ,12154_220,443,192.168.220.14,44946.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:17:45.002,0.005,TCP  ,192.168.220.16,51256,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-20 16:34:41.446,0.133,TCP  ,10107_210,80,192.168.220.9,58610.0,3,    1507,1,.AP.S.,32,normal,---,---,---
2017-03-15 02:45:07.082,0.0,UDP  ,192.168.220.3,137,192.168.220.255,137.0,1,      92,1,......,0,normal,---,---,---
2017-03-15 12:29:02.255,0.0,TCP  ,192.168.220.11,42810,10631_40,80.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-15 01:05:17.524,0.003,TCP  ,192.168.220.6,46709,192.168.100.5,445.0,2,     174,1,.AP...,0,normal,---,---,---
2017-03-15 07:02:29.684,0.095,TCP  ,192.168.220.11,51366,10578_48,443.0,8,    1095,1,.AP.S.,0,normal,---,---,---
2017-03-17 10:07:26.572,0.0,TCP  ,10195_190,80,192.168.220.15,48429.0,1,      66,1,.A....,32,normal,---,---,---
2017-03-17 14:16:31.430,0.001,TCP  ,192.168.100.6,80,192.168.220.16,52152.0,3,206,1,.A..SF,0,victim,dos,18,10000 connections on 192.168.100.6:80
2017-03-21 06:17:45.903,0.063,TCP  ,192.168.220.4,36012,10068_2,443.0,2,     178,1,.AP...,0,normal,---,---,---
2017-03-16 14:09:38.105,0.0,TCP  ,192.168.200.4,48918,11316_39,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-21 10:18:16.416,0.0,TCP  ,10150_80,80,192.168.210.5,60192.0,2,     108,1,.A...F,32,normal,---,---,---
2017-03-16 18:10:27.295,0.0,TCP  ,192.168.100.5,445,192.168.220.12,56484.0,1,     108,1,.AP...,0,normal,---,---,---
2017-03-21 15:07:05.382,0.006,TCP  ,192.168.220.16,37119,192.168.100.6,80.0,6,     545,1,.AP.SF,0,attacker,dos,42,10000 connections on 192.168.100.6:80
2017-03-15 12:23:01.960,0.152,TCP  ,192.168.220.6,60998,10012_57,80.0,6,    1356,1,.AP.S.,0,normal,---,---,---
2017-03-20 12:26:32.430,0.006,TCP  ,192.168.220.16,34152,192.168.100.6,80.0,6,545,1,.AP.SF,0,attacker,dos,31,10000 connections on 192.168.100.6:80
2017-03-15 09:25:44.026,0.604,TCP  ,192.168.200.8,53664,10223_4,443.0,8,    1206,1,.AP.S.,0,normal,---,---,---
2017-03-15 17:30:53.560,0.028,TCP  ,192.168.220.8,41656,10527_14,80.0,2,     132,1,.A...F,0,normal,---,---,---
2017-03-16 09:13:18.255,0.0,TCP  ,10057_29,80,192.168.220.16,58617.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-16 08:28:52.981,1.095,TCP  ,11835_203,443,192.168.210.5,55492.0,10,    9409,1,.AP.S.,32,normal,---,---,---
2017-03-17 14:17:25.910,0.006,TCP  ,192.168.220.16,44348,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-17 13:05:52.827,0.004,TCP  ,192.168.100.6,80,192.168.220.16,39593.0,4,272,1,.A..SF,0,victim,dos,16,10000 connections on 192.168.100.6:80
2017-03-17 14:16:51.414,0.006,TCP  ,192.168.220.16,59842,192.168.100.6,80.0,5,479,1,.AP.SF,0,attacker,dos,18,10000 connections on 192.168.100.6:80
2017-03-15 16:19:49.581,0.794,TCP  ,10062_127,443,192.168.200.8,60592.0,6,    3656,1,.AP.S.,32,normal,---,---,---
2017-03-15 06:25:49.213,0.0,TCP  ,10321_204,443,192.168.210.5,57239.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-16 09:43:06.354,0.041,UDP  ,DNS,53,192.168.220.4,44727.0,2,     280,1,......,0,normal,---,---,---
2017-03-17 11:45:31.501,0.574,TCP  ,192.168.220.16,58866,10059_164,443.0,10,    1325,1,.AP.S.,0,normal,---,---,---
2017-03-20 10:12:47.958,0.0,TCP  ,192.168.100.6,80,192.168.220.16,43053.0,3,206,1,.A..SF,0,victim,dos,26,10000 connections on 192.168.100.6:80
2017-03-17 13:07:21.329,0.002,TCP  ,192.168.220.16,37532,192.168.100.6,80.0,5,     479,1,.AP.SF,0,attacker,dos,16,10000 connections on 192.168.100.6:80
2017-03-21 11:36:49.558,0.0,TCP  ,10068_2,80,192.168.220.8,42936.0,1,      66,1,.A...F,32,normal,---,---,---
2017-03-15 10:05:33.867,1.568,TCP  ,192.168.200.9,55648,11046_157,443.0,6,     766,1,.AP...,0,normal,---,---,---
2017-03-15 12:48:10.363,0.0,TCP  ,192.168.220.13,59035,10704_24,80.0,1,      66,1,.A...F,0,normal,---,---,---
2017-03-16 07:40:22.328,0.296,TCP  ,192.168.220.7,52508,10918_114,80.0,2,     460,1,.AP...,0,normal,---,---,---
2017-03-17 13:42:58.542,0.0,TCP  ,192.168.220.8,53648,10056_123,443.0,1,      66,1,.A....,0,normal,---,---,---
2017-03-18 17:22:34.580,0.356,TCP  ,192.168.220.14,51767,10589_173,443.0,11,    1569,1,.AP.S.,0,normal,---,---,---
